pmid,annotations
39859501.0,"photosynthesis, leaves, carbon, fixation, ALA, ALA, starch, content, ALA, photosynthesis, ALA, salt, tolerance, boron, deficiency"
39873407.0,"yield, boron, deficiency"
39873897.0,
39881541.0,
39881824.0,"yield, stress, response"
39886688.0,"leaves, yield, heterosis"
39887899.0,lodging
39887997.0,"seed, seed, seed, root, length, antioxidant, content, seed"
39888054.0,"grain, yield"
39893411.0,"yield, grain, yield, grain, yield, flowering, grain, yield, anthesis-silking, interval, grain, yield, grain, yield, grain, yield"
39893647.0,"seed, sucrose, content"
39894897.0,"sucrose, content, chromosome, sucrose, content, seed, seed"
39896451.0,
39898260.0,"seed, setting, grain, filling, rate, seed, setting, leaves, photosynthetic, efficiency, yield"
39899469.0,"transformation, yield, drought, tolerance"
39901075.0,"yield, drought, tolerance, yield"
39901747.0,"photosynthesis, leaves"
39907340.0,"leaves, root, development, water, use, efficiency, dry, mass, water, use, efficiency"
39907639.0,"photosynthesis, yield, photosynthesis"
39907963.0,
39913586.0,"root, branching, root, development"
39917602.0,yield
39921079.0,yield
39923422.0,leaves
39928017.0,
39928526.0,"leaf, angle, plant, height, yield, yield, drought, tolerance"
39928574.0,"drought, tolerance, drought, tolerance, SOD, drought, tolerance, internode, length"
39935173.0,"plant, height, internode, elongation, internode, elongation"
39936495.0,"seed, plant, height"
39936861.0,"yield, plant, height, plant, height, plant, height"
39938596.0,
39945053.0,"salt, tolerance"
39945127.0,"phosphorus, uptake, salt, tolerance"
39945381.0,
39947180.0,
39948030.0,"seed, viability, seed"
39948440.0,"cold, tolerance, morphological"
39950502.0,"plant, height, chromosome, plant, height, chromosome, biomass"
39955231.0,"biomass, biomass, biomass, lignin, biosynthesis, biomass, biomass, biomass"
39956791.0,
39962090.0,"drought, tolerance"
39963376.0,"drought, resistance"
39969247.0,"photosynthesis, photosynthesis, yield, leaves, lignin, biosynthesis, heat, tolerance"
39970136.0,seed
39973110.0,"biomass, stress, response"
39975159.0,"chromosome, chromosome, chromosome, chromosome, chromosome"
39982803.0,
39985171.0,"heterosis, plant, height, ear, height, seed"
39985592.0,"seed, seed"
39985811.0,
39987072.0,"stress, response"
39988889.0,"lignin, content, drought, tolerance, seed, chlorophyll, content"
39989907.0,"plant, height"
39993625.0,"grain, yield, transformation, seed, stem, strength"
39994874.0,
39997732.0,
40001989.0,"kernel, development, kernel, development, PAL"
40007158.0,
40007166.0,
40007769.0,
40008610.0,"kernel, development, seed"
40009111.0,"GS, GS, GS"
40011230.0,"amylopectin, content, starch, content, morphological, leaves"
40012729.0,"morphological, leaves, leaves, leaves, space, leaf, shape, morphological, leaves, leaf, shape, leaf, shape, leaf, shape, leaf, shape, leaf, shape, leaf, shape, morphological, leaf, spot"
40013268.0,"leaf, spot, yield, yield"
40014659.0,"ear, weight"
40021951.0,lodging
40025737.0,"flavor, flavor"
40025844.0,"water, use, efficiency, seed, viability"
40026842.0,"seed, viability, seed, viability, seed, viability, seed, seed, viability, seed, seed, viability, seed"
40032817.0,"leaf, angle, branching, leaf, angle"
40034323.0,yield
40035960.0,"carotenoid, content, carotenoid, content"
40036783.0,morphological
40044735.0,"charcoal, rot, yield"
40044788.0,"haploid, production"
40044942.0,"grain, yield, yield"
40045576.0,leaves
40047344.0,chromosome
40050975.0,"chromosome, chromosome, chromosome, chromosome, chromosome, chromosome, chromosome, seed"
40057047.0,"seedling, emergence, seed, seed"
40057612.0,"seed, seed, respiration, rate, pollen, viability, seed, seed, root, development"
40059352.0,
40063605.0,
40064553.0,
40068265.0,"seed, seed, viability"
40070707.0,"morphological, morphological"
40073200.0,photosynthesis
40074299.0,
40074300.0,
40075057.0,
40079373.0,"chromosome, flowering, flowering"
40082303.0,"male, flowering, male, flowering, male, flowering, flowering, flowering, male, flowering, flowering, flowering"
40082754.0,"vitamin, E, vitamin, E"
40082800.0,"yield, CF, photosynthesis, photosynthesis, photosynthesis, photosynthesis, photosynthesis, CF, drought, tolerance"
40082805.0,"drought, tolerance, drought, tolerance, drought, tolerance, drought, tolerance, leaf, relative, water, content, drought, tolerance, primary, root, length, drought, tolerance, drought, tolerance, fall, armyworm"
40084608.0,"fall, armyworm"
40088466.0,"grain, size"
40093605.0,"salt, tolerance, response, to, salt"
40094967.0,
40095436.0,"salt, tolerance"
40098499.0,
40098977.0,"internode, length"
40101147.0,"heterosis, ear, weight, heterosis"
40102048.0,"yield, drought, tolerance, drought, tolerance, drought, tolerance"
40105588.0,"yield, drought, tolerance, yield, drought, tolerance"
40106560.0,
40111210.0,
40111445.0,"seed, seed, transformation"
40114443.0,"transformation, transformation, transformation, transformation, transformation, transformation, transformation, transformation, transformation"
40118015.0,"chlorophyll, content, leaf, yellowing, leaf, yellowing"
40118722.0,
40119164.0,"yield, leaf, area, index, grain, moisture, content"
40119273.0,"grain, moisture, content, seed"
40119660.0,photosynthesis
40121726.0,"photosynthesis, shoot, dry, weight, net, photosynthetic, rate"
40123957.0,"seed, heterosis"
40127185.0,"heterosis, heterosis, seed"
40127931.0,"seed, seed"
40128730.0,"transformation, transformation, transformation"
40132112.0,"photosynthesis, photosynthesis, photosynthetic, efficiency, NPQ, photosynthetic, efficiency, chromosome, flowering, NPQ, photosynthetic, efficiency"
40140349.0,
40141083.0,leaves
40141304.0,"plant, height, ear, height, yield"
40146355.0,"haploid, production"
40153009.0,"yield, chromosome"
40154978.0,"biomass, lignin, content"
40155397.0,"flowering, yield"
40158480.0,yield
40159933.0,yield
40162687.0,
40164830.0,"kernel, development"
40166832.0,seed
40169419.0,"plant, height, plant, height, lodging"
40171793.0,
40172718.0,"heterosis, seed, size, heterosis"
40173045.0,leafy
40175370.0,"leaf, number, flowering, leafy, meristem, identity, leaf, number"
40175858.0,"fall, armyworm, 4CL, 4CL, 4CL"
40178507.0,"stem, node, number"
40181259.0,"stem, node, number"
40181321.0,"fertilization, kernel, row, number"
40183051.0,
40189639.0,"root, development, heterosis"
40190173.0,heterosis
6089104.0,
6092861.0,
6093045.0,end
6200865.0,"seed, bZIP"
6221058.0,"end, end, end, end"
6231529.0,
6233138.0,
6276012.0,
6285285.0,
6286660.0,
6290998.0,
6308577.0,
6311430.0,"chromosome, chromosome, chromosome"
6313202.0,
6313225.0,end
6313935.0,
6318121.0,
6327080.0,
6328449.0,
6330736.0,
6330742.0,
6354467.0,"LS, male, sterile, LS"
6365492.0,"chromosome, end"
6383828.0,"leaves, leaves, leaves, leaves, leaves, leaves"
6439888.0,
6501292.0,
6610678.0,
6688299.0,
6735177.0,
6838840.0,
6842118.0,end
6853530.0,
6897917.0,
7023695.0,
7024906.0,end
7151164.0,
7183954.0,
728066.0,
728987.0,
7295290.0,
7407181.0,leaves
7418006.0,"protein, synthesis, protein, synthesis, bZIP"
7476849.0,"bZIP, bZIP"
7476852.0,"chromosome, chromosome"
7476878.0,"chromosome, chromosome"
7480340.0,
7480341.0,
7482775.0,
7489721.0,"pigmentation, pigmentation"
7490260.0,
7496402.0,
7498178.0,
7498777.0,flowering
7498778.0,end
7500952.0,end
7507455.0,
7517039.0,
7518090.0,
7521796.0,
7523392.0,
7534554.0,
7545914.0,
7545915.0,seed
7548211.0,"seed, CP, RD, CP"
7549486.0,
7550374.0,seed
7551585.0,leaves
7551587.0,
7557382.0,leaves
7560869.0,yield
7565590.0,
7565611.0,yield
7567449.0,
7568204.0,
7579165.0,"nitrate, reductase, activity"
7580257.0,chromosome
7580311.0,
7584858.0,
7585943.0,"seed, maturation"
7590227.0,"seed, seed, seed, maturation, seed"
7592606.0,
7596816.0,
7599214.0,seed
7599317.0,
7599527.0,
7603440.0,"lysine, content, chromosome, chromosome"
7610044.0,
7619043.0,
762099.0,"chromosome, end"
7624327.0,"lysine, content"
7624371.0,"grain, yield"
7632917.0,
7635296.0,
7638905.0,chromosome
7647299.0,
7647565.0,
7647682.0,
7659140.0,"seed, leaves, fall, armyworm"
7659755.0,"fall, armyworm"
7662312.0,chromosome
7662372.0,
7664731.0,
7666415.0,
7670503.0,
7672579.0,
7672584.0,
7683058.0,
7683257.0,
7684007.0,"leaves, leaves, apical, dominance, height"
7693132.0,"leaves, pigmentation"
7694886.0,"pigmentation, pigmentation, pigmentation, pigmentation, pigmentation, pigmentation"
7696880.0,
7717986.0,
7720410.0,
7724520.0,leaves
7724675.0,
7732374.0,
7732730.0,
7742857.0,
7744300.0,gravitropism
7748162.0,
7750742.0,cyclophilin
7753032.0,cyclophilin
7753036.0,
7753859.0,
7757112.0,
7757116.0,
7758952.0,
7760334.0,
7760932.0,
7764230.0,
7764246.0,"mottle, mottle"
7764619.0,
7766899.0,"leaves, seed"
7768448.0,
7770458.0,
7770516.0,
7770526.0,seed
7772847.0,
7773015.0,"pigmentation, starch, composition"
7773016.0,"storage, carbohydrate, branching"
7773305.0,chromosome
7774593.0,pigmentation
7789777.0,"pollen, thermotolerance"
7808391.0,"pollen, tube, growth, pollen, tube, growth"
7808405.0,
7811968.0,"end, cyclophilin"
7811975.0,"alfalfa, mosaic, leaves, cyclophilin"
7823905.0,
7824660.0,"seed, seed, transformation, transformation"
7825543.0,
7827497.0,
7834904.0,
7838731.0,
7846152.0,
7846155.0,"ABA, content"
7846159.0,"seed, seed"
7846161.0,
7846162.0,
7846163.0,
7846165.0,pigmentation
7851779.0,
7851780.0,
7851788.0,
7858204.0,seed
7858222.0,
7858225.0,seed
7858228.0,GS
7858232.0,"seed, chromosome, chromosome"
7859746.0,
7862654.0,"male, sterility, male, sterility, embryogenesis"
7865780.0,embryogenesis
7866021.0,
7866030.0,
7874746.0,
7881913.0,
7887942.0,
7892202.0,"protein, synthesis, chromosome"
7894026.0,
7894505.0,
7896105.0,"leaves, leaves"
7898438.0,"chromosome, recombination, frequency"
7898439.0,
7901750.0,
7903411.0,"chromosome, chromosome"
7904044.0,"transformation, end"
7906562.0,leaves
7907232.0,cotyledon
7909162.0,
7911693.0,
7911770.0,"pollen, fertility, pollen, fertility, pollen, fertility"
7914101.0,"chromosome, chromosome"
7914503.0,
7916641.0,
7919215.0,transformation
7919987.0,
7920701.0,
7920708.0,
7920721.0,
7922374.0,
7923413.0,"end, end"
7925002.0,
7926791.0,
7926800.0,
7937804.0,
7938223.0,chromosome
7948871.0,
7948922.0,leaves
7950330.0,"cell, shape, cell, size, cell, shape, flowering"
7950370.0,seed
7953511.0,
7957104.0,
7958818.0,
7958822.0,
7958939.0,
7963453.0,
7972122.0,
7972490.0,"leaves, seed, seed"
7985019.0,morphological
7988716.0,"leaves, leaves, leaves"
7991537.0,
7991598.0,
7999788.0,
7999991.0,transformation
8000429.0,
8001788.0,
8005419.0,"pigmentation, pigmentation, chromosome"
8005420.0,chromosome
8005421.0,"chromosome, chromosome"
8005422.0,"cell, division, cycle"
8007944.0,cotyledon
8012402.0,photosynthesis
8012405.0,
8012407.0,"leaves, PEPC, leaves"
8012409.0,end
8013918.0,branching
8016271.0,"branching, branching, branching, branching, branching"
8018864.0,
8019590.0,
8026505.0,"pyruvate, phosphate, dikinase"
8031868.0,
8039510.0,
8041625.0,
8041798.0,
8049361.0,
8049380.0,transformation
8052627.0,transformation
8054991.0,
8056317.0,
8058735.0,
8058790.0,
8058793.0,"chromosome, chromosome, chromosome"
8058838.0,
8061319.0,
8061518.0,
8061523.0,
8061524.0,flowering
8065324.0,
8068000.0,
8068067.0,
8069489.0,
8075398.0,pigmentation
8075406.0,
8076816.0,
8078465.0,seed
8078476.0,
8078926.0,leaves
8081358.0,
8081547.0,
8085154.0,
8088531.0,
8090732.0,"pollen, tube, growth"
8093040.0,
8093849.0,seed
8096771.0,
8098229.0,morphological
8099709.0,"chromosome, yield"
8100787.0,chromosome
8102344.0,seed
8102347.0,chromosome
8102778.0,
8103379.0,
8103599.0,chromosome
8106013.0,"GS, GS1, GS1"
8106080.0,
8106087.0,
8108422.0,
8111026.0,
8111033.0,
8114942.0,"ADP-glucose, pyrophosphorylase"
8115545.0,"ADP-glucose, pyrophosphorylase, ADP-glucose, synthase, protein, content"
8117102.0,
8123788.0,chromosome
8124724.0,"chromosome, chromosome, chromosome, chromosome, chromosome"
8126098.0,"chromosome, chromosome, chromosome, chromosome, chromosome"
8135764.0,
8138163.0,"chromosome, chromosome, chromosome, chromosome, kernel, development"
8138165.0,chromosome
8138166.0,"leaves, morphological, chromosome, chromosome"
8138493.0,yield
8146909.0,
8148875.0,bZIP
8148877.0,"bZIP, bZIP, bZIP"
8148878.0,chromosome
8150289.0,"chromosome, chromosome, chromosome"
8159726.0,"transformation, leaves"
8166623.0,"alcohol, dehydrogenase, activity"
8179890.0,chromosome
8180497.0,
8181061.0,"transcriptional, repressor, activity, transformation"
8190073.0,"transformation, transformation"
8190086.0,
8193303.0,
8193305.0,flowering
8196051.0,
8197149.0,"ADP-glucose, pyrophosphorylase"
8202085.0,
8202472.0,seed
8204823.0,
8204831.0,bZIP
8219056.0,
8219065.0,
8219095.0,
8220447.0,"anthocyanin, pigmentation, chromosome, chromosome, pigmentation, seed, pigmentation"
8220449.0,
8220459.0,seed
8220462.0,
8220490.0,
8221890.0,cotyledon
8223439.0,"protein, synthesis"
8223701.0,
8224819.0,
8232198.0,
8232199.0,"end, seed"
8234300.0,
8235622.0,
8244015.0,chromosome
8246886.0,
8246892.0,
8251623.0,
8251635.0,
8252066.0,
8252067.0,
8252646.0,end
8253076.0,"leaves, leaves"
8260626.0,
8264537.0,
8265340.0,
8268253.0,
8270201.0,
8275104.0,
8276265.0,
8277939.0,
8278504.0,
8278520.0,
8278534.0,
8302858.0,"end, chromosome, chromosome"
8305872.0,"pigmentation, pigmentation, anthocyanin, pigmentation"
8305873.0,"pigmentation, pigmentation, pigmentation"
8307329.0,
8307330.0,"chromosome, chromosome"
8312742.0,"protein, synthesis"
8312743.0,pigmentation
8313474.0,"pigmentation, flowering"
8316832.0,"morphological, morphological"
8325489.0,morphological
8335103.0,
8336697.0,
8340424.0,leaves
8348543.0,branching
8358030.0,
8358035.0,
8358795.0,
8367489.0,bZIP
8374617.0,bZIP
8375662.0,
8381038.0,end
8382179.0,"morphological, transformation, chromosome, chromosome"
8384288.0,
8385049.0,
8385517.0,
8386799.0,
8386800.0,"transformation, R3, R3"
8387832.0,
8389439.0,"male, sterility"
8390620.0,"male, sterile, seed, male, sterile, male, sterile, male, sterile"
8390877.0,"chromosome, end, end, chromosome, chromosome"
8390878.0,"chromosome, chromosome, chromosome, chromosome"
8391111.0,
8392193.0,ALS
8392198.0,
8393513.0,
8393718.0,
8394008.0,
8395257.0,
8397136.0,
8397137.0,
8400121.0,
8400123.0,
8400129.0,"leaves, end"
8400130.0,
8401606.0,
8401610.0,seed
8406014.0,
8415605.0,
8415698.0,
8415745.0,"leaves, leaves, PPDK, PPDK, PPDK, PPDK, leaves, PPDK, PPDK, PPDK"
8417982.0,leaves
8420795.0,"leaves, leaves"
8421667.0,seed
8425043.0,
8425057.0,leaves
8428665.0,
8431957.0,
8431958.0,
8433375.0,
8439744.0,
8440255.0,"response, to, iron"
8443339.0,"transformation, transformation, leaves"
8443346.0,
8446621.0,
8448368.0,
8449949.0,
8451196.0,
8453304.0,"bZIP, bZIP, bZIP"
8467075.0,
8467081.0,
8475086.0,"cytoplasmic, male, sterility, male, sterility"
8481382.0,
8482009.0,
8483921.0,"photosynthesis, leaves"
8485151.0,SDS
8490127.0,end
8490135.0,self-incompatibility
849249.0,
8499616.0,
8506356.0,
8507833.0,
8517034.0,
8521490.0,
8521833.0,
8522179.0,
8524792.0,leaves
8528289.0,
8528609.0,"photosynthesis, leaves"
8533088.0,
8533163.0,
8534856.0,"leaves, leaves"
8535144.0,leaves
8535301.0,
8536981.0,"chromosome, chromosome, seed"
8536982.0,"seed, color, seed, seed, seed"
8536983.0,seed
8536984.0,chromosome
8536985.0,"chromosome, chromosome, chromosome, chromosome, plant, height"
8536986.0,"height, flowering, height, height, flowering, height, flowering, height, flowering"
8537003.0,
8541494.0,
8541498.0,
8541505.0,
8541506.0,
8541509.0,
8544816.0,
8547246.0,"nonphotochemical, quenching, leaves, nonphotochemical, quenching"
8550907.0,NDF
8551521.0,
8552039.0,
8564371.0,
8568898.0,
8580760.0,
8580958.0,"meristem, identity"
8580961.0,leaves
8580967.0,
8582619.0,
8582870.0,"abscisic, acid, response"
8589631.0,
8589926.0,
8590461.0,
8590487.0,leaves
8595979.0,"cytoplasmic, male, sterility"
8597655.0,
8597660.0,
8603089.0,end
8605304.0,"end, transformation, end"
8605314.0,
8608925.0,
8616225.0,
8616231.0,"CC, CC, CC, CC, seed, CC, CC, CC, branching, branching"
8616246.0,branching
8616251.0,chromosome
8616673.0,
8617373.0,embryogenesis
8624517.0,"embryogenesis, embryogenesis, leaf, development, leaf, shape"
8625799.0,"leaf, development, leaves, leaf, shape"
8631155.0,"morphological, leaves, morphological, lg, transformation, transformation, morphological"
8632983.0,"LS, LS, LS, LS"
8633862.0,
8634537.0,
8634538.0,
8635608.0,
8645184.0,
8647301.0,
8647404.0,
8647405.0,"chromosome, chromosome, chromosome"
8647410.0,"seed, weight"
8650177.0,"adenosine, diphosphoglucose, pyrophosphorylase, seed, weight, seed, seed"
8650543.0,"male, sterility"
8653263.0,chromosome
8661994.0,end
8662250.0,"chromosome, chromosome, chromosome"
8672885.0,transformation
8673344.0,"embryogenesis, seed, leaf, margin"
8674408.0,"leaf, shape, leaves"
8678296.0,
8680303.0,leaves
8680304.0,"seed, gravitropism"
8680305.0,"gravitropism, gravitropism, gravitropism"
8693008.0,"dormancy, ADF, ADF"
869898.0,"anthocyanin, pigmentation"
869900.0,morphological
8700867.0,"lysine, content"
8703079.0,"cell, size"
8704150.0,
8704156.0,fertilization
8704158.0,"leaves, PPDK, PPDK, PPDK, PPDK, PPDK, PPDK, PPDK, PPDK"
8706675.0,
8709961.0,
8709967.0,chromosome
8710901.0,chromosome
8718617.0,
8718750.0,
8721750.0,"carbon, fixation, leaves, photosynthesis"
8722797.0,
8722798.0,transformation
8728095.0,
8742167.0,
8742329.0,
8742709.0,seed
8745082.0,
8754683.0,"branching, ADP-glucose, pyrophosphorylase, branching"
8755559.0,"pigmentation, end, leaves"
8756595.0,
8768374.0,"pigmentation, pigmentation, pigmentation"
8768375.0,
8770601.0,leaves
8770602.0,
8776865.0,"chromosome, chromosome"
8776895.0,
8782412.0,
8789334.0,
8790284.0,
8799136.0,RB
8804385.0,
8804392.0,"DFR, DFR"
8804396.0,
8804401.0,branching
8804577.0,"branching, branching"
8805250.0,leaves
8806413.0,"leaves, leaves"
8807309.0,"pollen, fertility"
8814306.0,
8819334.0,"space, bZIP"
8820608.0,"bZIP, bZIP, bZIP"
8820858.0,
8825473.0,
8825482.0,
8832094.0,seed
8837507.0,
8842150.0,"sucrose, synthase, activity"
8844163.0,chromosome
8844164.0,"morphological, end, chromosome, end, chromosome"
8849905.0,"male, fertility"
8849906.0,"flowering, chromosome, leaves"
8850519.0,
8851664.0,
8863736.0,
8864112.0,
8874068.0,
8878695.0,leaves
8882504.0,
8882505.0,
8883381.0,"ADP-glucose, pyrophosphorylase"
8883389.0,"ADP-glucose, pyrophosphorylase"
8883394.0,yield
8885322.0,
8890517.0,
8893547.0,
8895570.0,"chromosome, chromosome"
8896372.0,
8898896.0,
8904836.0,
8905641.0,
890739.0,
8914510.0,
8920134.0,"DON, levels"
8938425.0,
8939818.0,
8955131.0,
8961957.0,
8970728.0,
8978069.0,
8978070.0,
8980484.0,
8980512.0,
8984002.0,
8985155.0,
8989886.0,seed
8995298.0,globulin
9002624.0,
9008393.0,"PAL, PAL, PAL, PAL"
9011097.0,chromosome
9014367.0,"seed, storage, protein"
9016824.0,
9035694.0,"chromosome, chromosome"
9037163.0,
9048876.0,leaves
9065771.0,chromosome
9071599.0,"leaves, apical, dominance"
9087405.0,"apical, dominance, apical, dominance"
9090875.0,
9093865.0,"semi-sterility, chromosome"
9093867.0,
9094711.0,leaves
9095558.0,"PEPC, PEPC, chromosome"
9108009.0,"chromosome, chromosome, chromosome, chromosome, chromosome"
9108132.0,
9112770.0,leaves
9119226.0,plastochron
9150261.0,
9159942.0,
9159955.0,"protein, synthesis"
9177257.0,
9178016.0,
9182554.0,
9188535.0,
9192697.0,"lysine, content"
9193088.0,
9204905.0,
9214589.0,"leaves, LL"
9215911.0,
9225468.0,"transformation, leaves"
9235894.0,chromosome
9256057.0,
9260515.0,
9263453.0,
9263463.0,chromosome
9265470.0,
9268015.0,
9271385.0,"yield, RB"
9272946.0,"leaves, branching"
9278172.0,leaves
9283012.0,leaves
9287137.0,"PPDK, PPDK, PPDK"
9288904.0,end
9305761.0,
9321657.0,
9332022.0,chromosome
9335614.0,"chromosome, chromosome, chromosome, chromosome, chromosome, chromosome"
9335617.0,
9338965.0,end
9342392.0,"seed, maturation, seed, leaves, ABA, content, leaves"
9342868.0,leaves
9349260.0,
9349706.0,
9349707.0,
9350135.0,chromosome
9357950.0,
9383074.0,leaves
9383077.0,"pollen, fertility, pollen, fertility, cytoplasmic, male, sterility, pollen, fertility"
9393446.0,"seed, chromosome, chromosome, anthocyanin, pigmentation"
9393451.0,"pigmentation, pigmentation, pigmentation, pigmentation, pigmentation"
9395074.0,"PEPC, PEPC"
9399441.0,
9407124.0,"response, to, iron"
9417926.0,
9417936.0,"herbicide, tolerance"
9419224.0,
9428681.0,
9428691.0,
9434171.0,
9443968.0,chromosome
9450338.0,seed
9450348.0,
9465077.0,
9475753.0,
9477573.0,
9477574.0,
9479050.0,
9484441.0,
9484452.0,
9484454.0,"carbon, fixation, carbon, fixation"
9484458.0,
9484464.0,
9486799.0,"cell, size, flowering, leaves, cell, size"
9490265.0,"bZIP, seed"
9491075.0,"abscisic, acid, accumulation"
9501113.0,branching
9501140.0,"phosphoenolpyruvate, carboxylase, activity"
9501143.0,
9514728.0,
9516476.0,
9517007.0,"SDS, SDS"
9520270.0,
9522466.0,PEPC
9522471.0,
9526513.0,
9536062.0,
9536076.0,
9560410.0,"nitrate, reductase, activity"
9576798.0,"leaves, leaves, leaf, water, potential, leaves"
9593190.0,
9599809.0,
9604934.0,"flowering, flowering, transformation"
9712587.0,"branching, branching"
9729405.0,
97294055.0,
9733538.0,"carbon, fixation, PEPC, leaves, PEPC, PEPC"
97352860.0,"seed, storage, protein"
97362371.0,
97382467.0,
97422884.0,"response, to, flooding"
97435970.0,
9768514.0,
9778846.0,
98033252.0,"transformation, transformation"
98043423.0,
98052142.0,"protein, synthesis"
98058817.0,chromosome
98079240.0,
9808734.0,
98112030.0,
98133903.0,
98158590.0,"embryogenesis, embryogenesis"
98169422.0,
98215712.0,
98221107.0,
98232491.0,
98246604.0,
98250694.0,
98250698.0,"grain, yield"
98258926.0,
98259005.0,
98264681.0,
98277701.0,GS
98278362.0,branching
98278827.0,transformation
98281580.0,
98281582.0,"leaves, leaf, development"
98281583.0,
98281586.0,
98282857.0,
98283854.0,
98289089.0,
98291496.0,"leaves, leaves, leaves"
98299834.0,
98304849.0,
98307342.0,
98307344.0,
98313983.0,"downy, mildew, lesion, mimic"
98322234.0,"leaves, leaf, development, leaves"
9832542.0,"chromosome, chromosome, chromosome"
98328807.0,"PGM, PGM, PGM, PGM, PGM, PGM, PGM, PGM, PGM"
98330436.0,"kernel, development"
98330901.0,"MS, vivipary, lesion, mimic"
98334526.0,"lesion, mimic, leaves"
98334529.0,
98334663.0,
98335219.0,
98337948.0,
98340551.0,"lignin, content"
98340555.0,chromosome
98341710.0,seed
98345989.0,
98346010.0,"seed, storage, protein, seed, storage, protein, bZIP, bZIP"
98348998.0,"leaves, leaves, transformation"
98349855.0,"kernel, development, chromosome"
98349857.0,"corn, earworm"
98356031.0,"corn, earworm, corn, earworm, corn, earworm, chromosome, antibiosis, chromosome"
98356033.0,"chromosome, chromosome, chromosome"
98363645.0,
98363651.0,seed
98363658.0,
98369093.0,
98373677.0,chromosome
98374224.0,
98388651.0,
98392178.0,"morphological, morphological, chromosome"
98393723.0,"chromosome, chromosome"
98400254.0,
98409264.0,"sucrose, synthase, activity"
98418579.0,
98418580.0,
98418583.0,
98418584.0,
98418621.0,"chromosome, chromosome, chromosome"
98418629.0,
98428652.0,
98434573.0,
98437200.0,"leaves, leaves"
98437210.0,transformation
98441651.0,
98445388.0,"ADP-glucose, pyrophosphorylase, adenosine, diphosphate"
985379.0,"glucose, pyrophosphorylase, branching"
9869401.0,
9878628.0,"seed, color, pigmentation"
99003729.0,"PEPC, PEPC, PEPC, PEPC, PEPC, PEPC, PEPC, PEPC, chromosome"
99007269.0,"chromosome, chromosome, chromosome, ADP-glucose, pyrophosphorylase"
99007316.0,"ADP-glucose, pyrophosphorylase, seed, weight"
99012201.0,
99016103.0,
99017881.0,seed
99024958.0,
99026300.0,
99030450.0,"chromosome, chromosome"
99039129.0,
99045290.0,branching
99045395.0,
99054712.0,"bHLH, bHLH, bHLH"
99063764.0,leaf
99065501.0,"development, leaves, end, chromosome, phyllotaxy"
99065502.0,"leaves, leaves, leaves, phyllotaxy, branching"
99068561.0,branching
99077854.0,
99077855.0,
99087396.0,
99091570.0,
99094870.0,
99097061.0,chromosome
99121137.0,
99126447.0,"chromosome, chromosome, chromosome, chromosome"
99127845.0,
99132650.0,"bHLH, leaves, response, to, iron, leaves"
99137900.0,leaves
99137917.0,leaves
99137919.0,"transformation, leaf, development"
99155805.0,yield
99156752.0,
99160863.0,
99167725.0,"meristem, identity, transformation, invertase, activity"
99178787.0,"invertase, activity, leaves, invertase, activity, invertase, activity, chromosome, invertase, activity"
99178790.0,
99190599.0,
99190601.0,
99191833.0,"seed, seed"
99200501.0,
99203718.0,"leaf, development"
99203719.0,"leaf, development, leaf, development"
99214061.0,
99229470.0,
99239934.0,
99246676.0,
99261665.0,"leaves, spot, form, of, net"
,"blotch, chromosome, APR, APR, chromosome, APR, powdery, mildew"
,"powdery, mildew, powdery, mildew, powdery, mildew, powdery, mildew"
,
,"heading, date"
,"yield, grain, yield, yield, leaf, rust, stem, rust, sprouting"
,
,"leaf, rust, chromosome"
,chromosome
,
,"chromosome, chromosome, disease, response, chromosome"
,"FHB, chromosome, FHB, FHB, FHB, FHB, FHB, FHB"
,"powdery, mildew, powdery, mildew, chromosome, chromosome, chromosome, powdery, mildew, powdery, mildew"
,"seed, dormancy, seed, grain, quality, sprouting, chromosome, chromosome, seed, dormancy, seed, dormancy, seed, chromosome, germination, index, grain, protein, grain, yield, chromosome"
,chromosome
,
,"leaf, rust, stem, rust, chromosome"
,
,
,
,
